
-0.271609, -0.6971859, 2.023106
0.04087998, 0.06516698, 2.281837
0.1115855, -0.3317271, 2.211358
0.1756517, -0.6360512, 2.104331
0.1798314, -0.6959108, 2.024905

-0.01642212, 0.1192402, 2.300778
-0.01797076, 0.1705535, 2.375761
-0.02227065, 0.5556582, 2.485627
-0.01452545, 0.7201282, 2.494126
-0.1591859, 0.4238696, 2.407196
-0.2285294, 0.17175, 2.359208
-0.1841466, -0.03613117, 2.193272
-0.25303, -0.02992491, 2.187084
0.1112248, 0.4196887, 2.413101
0.1562289, 0.1762152, 2.33024
0.1879418, -0.01253063, 2.22524
0.1845446, -0.05586602, 2.198606
-0.07571624, 0.06396614, 2.269982
-0.1858921, -0.32451, 2.221565
-0.2711078, -0.6484004, 2.089594
-0.2718484, -0.6970409, 2.023249
0.04501061, 0.06544731, 2.281684
0.1155006, -0.3323965, 2.211416
0.1768467, -0.6359219, 2.104666
0.180044, -0.6958395, 2.025083

-0.01942679, 0.123269, 2.276361
-0.02256908, 0.1747204, 2.35234
-0.02124671, 0.5614508, 2.469048
-0.01103939, 0.7253521, 2.482369
-0.1544311, 0.431692, 2.376855
-0.2395935, 0.1966102, 2.332402
-0.2267937, -0.01634829, 2.162959
-0.2772628, -0.02367041, 2.144925
0.1067308, 0.426855, 2.399516
0.1525404, 0.1750854, 2.319476
0.1815673, -0.009063269, 2.211243
0.1812171, -0.05593568, 2.181
-0.0774283, 0.07081144, 2.243598
-0.1995559, -0.3138698, 2.20494
-0.2818953, -0.6470757, 2.08582
-0.2818949, -0.6975141, 2.021138
0.03952309, 0.06854281, 2.261227
0.1126039, -0.3310129, 2.200451
0.1779004, -0.6357027, 2.104
0.1804838, -0.6954865, 2.023455

-0.02109503, 0.1252314, 2.266199
-0.02553229, 0.1767974, 2.341959
-0.02188472, 0.5645519, 2.459955
-0.009725161, 0.7284985, 2.47539
-0.1528781, 0.4349162, 2.365081
-0.2468939, 0.2051703, 2.315583
-0.2497023, -0.005980804, 2.147858
-0.2945072, -0.02028717, 2.126833
0.1055045, 0.4299015, 2.394263
0.1487895, 0.173894, 2.312922
0.1769558, -0.006763281, 2.203971
0.1784845, -0.05593627, 2.172992
-0.07864085, 0.07374421, 2.232613
-0.2065154, -0.3105237, 2.197927
-0.2889262, -0.6468343, 2.083311
-0.2885903, -0.6983749, 2.01995
0.0368441, 0.07007094, 2.252101
0.1095772, -0.3298252, 2.193491
0.1787288, -0.6355178, 2.103332
0.1806558, -0.6949818, 2.021096

-0.02212024, 0.1262277, 2.260802
-0.02745898, 0.1778724, 2.336402
-0.02285617, 0.5663548, 2.45452
-0.009788269, 0.7303884, 2.471083
-0.152337, 0.4366538, 2.359177
-0.25022, 0.2122482, 2.310936
-0.2610375, -0.001188967, 2.142328
-0.3030838, -0.01948811, 2.120231
0.1036845, 0.4320771, 2.391363
0.1451004, 0.1732574, 2.308926
0.1732145, -0.005126981, 2.200013
0.1762935, -0.05627409, 2.168539
-0.07949938, 0.07529408, 2.226399
-0.2108805, -0.3090329, 2.194162
-0.2935879, -0.646769, 2.081774
-0.293273, -0.6995557, 2.019198
0.03566878, 0.07063454, 2.24813
0.1072661, -0.3293007, 2.189257
0.1793652, -0.6353542, 2.102735
0.1808593, -0.6947119, 2.019578

-0.02477222, 0.1279638, 2.258365
-0.03081371, 0.1794665, 2.333984
-0.02436149, 0.567579, 2.451819
-0.0106011, 0.7316684, 2.468254
-0.1526513, 0.4378268, 2.355649
-0.2515052, 0.2150975, 2.307393
-0.268712, 0.001721259, 2.140817
-0.3114588, -0.01934203, 2.120498
0.1024487, 0.433328, 2.390184
0.1414304, 0.1721395, 2.30843
0.1687779, -0.004192672, 2.199089
0.1744343, -0.05707977, 2.166716
-0.0834344, 0.07774839, 2.22538
-0.2139072, -0.3080764, 2.191975
-0.2966787, -0.6465384, 2.081063
-0.2962088, -0.7000439, 2.018844
0.03334626, 0.07173695, 2.245443
0.1055726, -0.3290127, 2.18685
0.1798001, -0.6351941, 2.102294
0.1810105, -0.6945103, 2.018696

-0.02768181, 0.1291828, 2.257881
-0.03433667, 0.1805087, 2.333549
-0.02687301, 0.5681819, 2.450672
-0.01229078, 0.7324979, 2.466663
-0.153876, 0.4384124, 2.353809
-0.2517169, 0.2193475, 2.307845
-0.2751281, 0.003171224, 2.145964
-0.3158582, -0.02473334, 2.126945
0.1011245, 0.4340706, 2.390107
0.1381187, 0.1711317, 2.308835
0.1654307, -0.007762103, 2.200222
0.1715921, -0.05951926, 2.167393
-0.08711898, 0.0793204, 2.225924
-0.216089, -0.307516, 2.190725
-0.2988473, -0.6463358, 2.080678
-0.2981555, -0.700272, 2.018595
0.03091902, 0.07236028, 2.244519
0.1036604, -0.3286699, 2.185656
0.1801099, -0.6350623, 2.101976
0.1811367, -0.6943931, 2.01815

-0.03188731, 0.1297198, 2.261156
-0.0394091, 0.1808759, 2.336905
-0.03160718, 0.5680183, 2.452513
-0.0154041, 0.7327185, 2.466354
-0.1560125, 0.438401, 2.354091
-0.2521152, 0.2209693, 2.309368
-0.2794882, 0.004604428, 2.163976
-0.3228269, -0.02549289, 2.150608
0.09948003, 0.4339336, 2.392724
0.1346428, 0.1698226, 2.310826
0.1619743, -0.01564683, 2.204077
0.1679928, -0.06488041, 2.170323
-0.0913121, 0.07991828, 2.229213
-0.2181944, -0.3082127, 2.191254
-0.3003703, -0.6461816, 2.080468
-0.2995139, -0.7005098, 2.018524
0.02747406, 0.07242681, 2.246599
0.1017716, -0.3284948, 2.185689
0.1803257, -0.6349701, 2.101779
0.1812208, -0.6943134, 2.017803

-0.03578877, 0.1287859, 2.265822
-0.043665, 0.1800388, 2.341343
-0.03585562, 0.5672473, 2.454998
-0.01928405, 0.7319519, 2.467434
-0.159543, 0.4372295, 2.357287
-0.2540639, 0.2253457, 2.323511
-0.2812191, 0.005257572, 2.175514
-0.3255428, -0.02583934, 2.161643
0.09596535, 0.4319583, 2.396246
0.1317989, 0.1678097, 2.312973
0.1597004, -0.02174331, 2.207446
0.1653398, -0.07037108, 2.174505
-0.09476332, 0.07908367, 2.233439
-0.2200077, -0.3097776, 2.193098
-0.3014672, -0.6460487, 2.080405
-0.3004996, -0.7007778, 2.018583
0.0236662, 0.07143818, 2.250773
0.09973375, -0.3283544, 2.186799
0.1804674, -0.6348969, 2.101672
0.1813219, -0.6942508, 2.01759

-0.03946764, 0.1280389, 2.273147
-0.04778336, 0.1793728, 2.348238
-0.04121898, 0.566303, 2.459558
-0.02260864, 0.731068, 2.469018
-0.1646765, 0.4355957, 2.364269
-0.2553752, 0.2204935, 2.330355
-0.2849472, 0.005163047, 2.19016
-0.3278589, -0.02767696, 2.172009
0.09377597, 0.4294906, 2.402981
0.1288282, 0.1653949, 2.317631
0.1583039, -0.02645883, 2.210564
0.1639034, -0.07665476, 2.181362
-0.09820783, 0.07774241, 2.240268
-0.2213072, -0.3110139, 2.196091
-0.3021617, -0.6456806, 2.080919
-0.301171, -0.70086, 2.018789
0.0205999, 0.07050958, 2.256698
0.09744388, -0.3275003, 2.189505
0.1804282, -0.6347049, 2.101922
0.1817468, -0.6940556, 2.018193

-0.04223868, 0.1275053, 2.280129
-0.05084319, 0.1788673, 2.354764
-0.04513541, 0.5653208, 2.463624
-0.02582447, 0.7299279, 2.471374
-0.1690893, 0.4341122, 2.371167
-0.2568695, 0.2121942, 2.3361
-0.286854, 0.004393986, 2.203286
-0.3288676, -0.02904709, 2.181214
0.09297729, 0.4276486, 2.410498
0.1265344, 0.1636647, 2.322568
0.1575513, -0.03076009, 2.213376
0.1630503, -0.08144832, 2.185944
-0.1008754, 0.0765393, 2.246182
-0.2220657, -0.3120571, 2.199679
-0.3025433, -0.6451672, 2.081811
-0.3015481, -0.7007533, 2.019071
0.01828741, 0.06945599, 2.263513
0.09549456, -0.3266133, 2.192484
0.1802015, -0.634441, 2.102589
0.182356, -0.6936642, 2.019735

-0.04511167, 0.1264964, 2.290295
-0.05329276, 0.1777443, 2.364589
-0.04955149, 0.5630863, 2.470762
-0.03146134, 0.7270477, 2.476696
-0.17807, 0.4310098, 2.386821
-0.2624479, 0.2062051, 2.35954
-0.2946033, 0.009169606, 2.239696
-0.3195879, -0.03275325, 2.208502
0.09222405, 0.4252421, 2.418437
0.1235497, 0.161113, 2.330434
0.1564953, -0.03573195, 2.219634
0.1601587, -0.08629031, 2.192937
-0.1044107, 0.07401521, 2.255442
-0.2235118, -0.3148767, 2.208189
-0.3028473, -0.6450746, 2.082551
-0.3018218, -0.7007485, 2.019522
0.01637035, 0.06764174, 2.273808
0.09235032, -0.3266229, 2.198268
0.1795297, -0.6350158, 2.103967
0.1841031, -0.6937498, 2.022407

-0.04691293, 0.1253768, 2.296829
-0.05471399, 0.176551, 2.371078
-0.05254512, 0.561182, 2.476029
-0.03602112, 0.7246829, 2.481512
-0.183121, 0.4289836, 2.396173
-0.264467, 0.1852987, 2.358548
-0.2993043, 0.005135706, 2.252251
-0.31601, -0.04133113, 2.219064
0.08762254, 0.4215882, 2.423626
0.1213867, 0.1584551, 2.335365
0.1523526, -0.03571805, 2.23563
0.158853, -0.08976036, 2.198573
-0.1065224, 0.07208137, 2.261684
-0.2244105, -0.3163905, 2.214413
-0.3030002, -0.6449538, 2.083532
-0.3019779, -0.700654, 2.020037
0.01505448, 0.06635448, 2.280417
0.08971362, -0.3270541, 2.202953
0.1788818, -0.6357421, 2.105327
0.1857408, -0.693846, 2.024701

-0.04249736, 0.1232418, 2.303093
-0.0492017, 0.1739177, 2.378083
-0.05080397, 0.55819, 2.483305
-0.03716739, 0.7219765, 2.489814
-0.1829579, 0.4271117, 2.403674
-0.2586881, 0.1794445, 2.359329
-0.2205921, -0.01863685, 2.230062
-0.2034491, -0.08667208, 2.186104
0.08784126, 0.4201268, 2.426877
0.1226497, 0.1577179, 2.337694
0.1604916, -0.02844114, 2.239177
0.161849, -0.08680543, 2.202234
-0.1017255, 0.06900121, 2.266601
-0.220861, -0.3168672, 2.217712
-0.3023213, -0.6441303, 2.08496
-0.3019238, -0.6998752, 2.020792
0.0201824, 0.06460893, 2.28753
0.09319387, -0.327665, 2.207348
0.1797853, -0.6373534, 2.1079
0.1878053, -0.6939083, 2.027759

-0.03883467, 0.1220759, 2.306735
-0.04497354, 0.1724307, 2.382101
-0.04923053, 0.556334, 2.487973
-0.03685678, 0.7204601, 2.495184
-0.1822862, 0.4259588, 2.408305
-0.2531372, 0.1709696, 2.353984
-0.1874443, -0.03007936, 2.22223
-0.1610848, -0.1026543, 2.179076
0.08907092, 0.4192091, 2.429179
0.1247184, 0.1575371, 2.338638
0.1667036, -0.02318614, 2.239937
0.1666857, -0.08286364, 2.203059
-0.09773906, 0.06714797, 2.269464
-0.2175304, -0.3169616, 2.219615
-0.3014085, -0.6433389, 2.086175
-0.3016277, -0.6989132, 2.021372
0.02424153, 0.06380124, 2.29143
0.09684924, -0.3279898, 2.210138
0.1805517, -0.6385999, 2.10991
0.1893644, -0.6938868, 2.030182

-0.01088503, 0.1255428, 2.301192
-0.01135562, 0.1751626, 2.377231
-0.01972071, 0.5576698, 2.488738
-0.01599211, 0.720524, 2.497071
-0.1609946, 0.4269117, 2.414436
-0.2169621, 0.1756979, 2.349429
-0.1794704, -0.0219369, 2.219235
-0.2220248, -0.04193725, 2.18728
0.1107424, 0.420656, 2.414534
0.1590155, 0.1617884, 2.315973
0.1977986, -0.0121097, 2.210746
0.1952389, -0.05045242, 2.18419
-0.07080314, 0.06978074, 2.269548
-0.1908436, -0.3203226, 2.216775
-0.2963902, -0.6427456, 2.085169
-0.3002345, -0.6984922, 2.021158
0.05280679, 0.07068042, 2.279632
0.1225406, -0.326779, 2.207358
0.1832832, -0.6386263, 2.111651
0.190344, -0.6937499, 2.03208

0.002921626, 0.1268342, 2.298226
0.005417015, 0.176165, 2.374427
-0.003711725, 0.5581792, 2.488326
-0.001933938, 0.720282, 2.497444
-0.1488313, 0.4274487, 2.41757
-0.1991428, 0.1772586, 2.348398
-0.1772163, -0.01226271, 2.21993
-0.2069389, -0.04136528, 2.18751
0.1214347, 0.4212752, 2.406872
0.177965, 0.1636354, 2.304163
0.214307, -0.007616733, 2.195658
0.2107538, -0.03359678, 2.173564
-0.05705688, 0.07083328, 2.269383
-0.1770274, -0.3225746, 2.215041
-0.2914077, -0.642223, 2.084307
-0.298022, -0.6973899, 2.021134
0.0658088, 0.07346727, 2.274132
0.1359791, -0.326441, 2.205559
0.1858479, -0.638382, 2.113003
0.1910766, -0.6936554, 2.033573

-0.03139871, 0.1171581, 2.324496
-0.02595794, 0.1682369, 2.399273
-0.01298943, 0.5522561, 2.498012
-0.01438168, 0.7167358, 2.501016
-0.1603952, 0.4226824, 2.431343
-0.2534111, 0.1755956, 2.396558
-0.3074292, -0.002184233, 2.286291
-0.328526, -0.04535232, 2.25955
0.09749968, 0.4170899, 2.423475
0.1609697, 0.162352, 2.348616
0.2051262, -0.01422849, 2.240326
0.2089081, -0.06837698, 2.217107
-0.09211748, 0.06245644, 2.300046
-0.1962228, -0.3310273, 2.240781
-0.2830337, -0.6424304, 2.093211
-0.2887681, -0.6923933, 2.030475
0.02297373, 0.06337303, 2.302235
0.108434, -0.3342365, 2.224023
0.183781, -0.6379942, 2.115384
0.1901454, -0.6934661, 2.034705

-0.05814157, 0.1102417, 2.339816
-0.05179429, 0.1622447, 2.413728
-0.02815835, 0.5469053, 2.506038
-0.02786696, 0.713543, 2.503737
-0.1730346, 0.4184569, 2.439582
-0.2776703, 0.1754632, 2.418037
-0.3320315, 0.002159291, 2.300455
-0.3672228, -0.04103193, 2.285551
0.08471553, 0.415123, 2.432184
0.1497879, 0.1613003, 2.373929
0.1984548, -0.01931425, 2.267725
0.2086184, -0.08615505, 2.239556
-0.1214125, 0.05594951, 2.315453
-0.2086384, -0.334434, 2.25256
-0.2779749, -0.6425105, 2.098851
-0.2835525, -0.6893642, 2.036
-0.004817479, 0.05600813, 2.318477
0.09059227, -0.3385334, 2.23311
0.1815801, -0.6376233, 2.117197
0.1890483, -0.6933141, 2.035525

-0.07018185, 0.1074772, 2.345296
-0.06445484, 0.1596888, 2.419089
-0.04103805, 0.5441008, 2.5108
-0.03944623, 0.7118692, 2.505549
-0.1832954, 0.4158452, 2.443881
-0.2933598, 0.1768155, 2.429754
-0.3793439, 0.008630557, 2.320683
-0.4041747, -0.04979853, 2.296817
0.07670031, 0.4140992, 2.437236
0.1435538, 0.1606942, 2.385502
0.1950909, -0.02163699, 2.279997
0.2076694, -0.09509441, 2.250346
-0.1338278, 0.05349554, 2.320539
-0.2165253, -0.3358362, 2.258087
-0.2748125, -0.6423361, 2.10253
-0.2804847, -0.6873493, 2.039465
-0.01715956, 0.05285268, 2.324662
0.07979511, -0.3404292, 2.236993
0.1795314, -0.6373327, 2.118477
0.1878954, -0.6932486, 2.036077

-0.0773377, 0.1060881, 2.347963
-0.07196587, 0.158389, 2.421641
-0.04913675, 0.5428114, 2.51368
-0.04752452, 0.711109, 2.506449
-0.1899882, 0.4144018, 2.445803
-0.3017027, 0.1778459, 2.43584
-0.3963752, 0.01098101, 2.328894
-0.405114, -0.04709567, 2.29652
0.07177838, 0.4134885, 2.440189
0.1394527, 0.1603113, 2.391869
0.191774, -0.02369526, 2.287947
0.2069523, -0.1003029, 2.256667
-0.1412299, 0.05227146, 2.322964
-0.2232661, -0.3372492, 2.26008
-0.2727883, -0.6419985, 2.10488
-0.2787579, -0.6861674, 2.041317
-0.02437551, 0.05127921, 2.327635
0.07274813, -0.3415197, 2.23853
0.1775428, -0.6371635, 2.119199
0.1867978, -0.6932588, 2.036361

-0.08336057, 0.1058299, 2.348037
-0.07844805, 0.1580311, 2.421769
-0.05621773, 0.5422479, 2.515121
-0.05465716, 0.7109318, 2.50686
-0.1960293, 0.4138737, 2.446521
-0.3075995, 0.1791199, 2.438727
-0.388133, 0.01123817, 2.321782
-0.408226, -0.04465485, 2.294894
0.06803524, 0.4132482, 2.442298
0.1351167, 0.1603757, 2.395554
0.1895436, -0.0246124, 2.292935
0.2063548, -0.1033082, 2.260776
-0.1470828, 0.05209775, 2.322592
-0.2288405, -0.3376144, 2.260026
-0.2714313, -0.6417532, 2.106479
-0.2776435, -0.6853489, 2.042484
-0.03025413, 0.05074173, 2.327684
0.06679285, -0.3419322, 2.238226
0.1756722, -0.6370748, 2.119369
0.1857261, -0.6933498, 2.036426

-0.08819921, 0.1061044, 2.345705
-0.08359231, 0.158014, 2.419925
-0.06230222, 0.5420512, 2.515592
-0.06113338, 0.7106581, 2.507088
-0.2019447, 0.4131035, 2.445921
-0.3125558, 0.1794763, 2.43498
-0.3901191, 0.008251521, 2.317025
-0.4084682, -0.03912193, 2.293161
0.06012603, 0.4132568, 2.442715
0.130944, 0.1606461, 2.396915
0.1874593, -0.02509877, 2.295945
0.2052011, -0.104799, 2.26298
-0.1510694, 0.0524822, 2.320077
-0.2339906, -0.3369269, 2.258197
-0.2704971, -0.6415403, 2.107604
-0.2771402, -0.6846711, 2.043151
-0.03505852, 0.05114195, 2.324687
0.0621323, -0.3421661, 2.236498
0.1737643, -0.6369933, 2.119103
0.1847243, -0.6934844, 2.036309

-0.09345894, 0.1065875, 2.340177
-0.08910067, 0.1580539, 2.415366
-0.06710152, 0.5419849, 2.515439
-0.06646565, 0.7103842, 2.506854
-0.2063882, 0.4124359, 2.444168
-0.3159503, 0.1836353, 2.431238
-0.3842226, 0.005784044, 2.306284
-0.4027099, -0.04137539, 2.282933
0.05511026, 0.4132955, 2.442777
0.1252377, 0.1611835, 2.394727
0.1850077, -0.02530507, 2.29717
0.2035479, -0.1050409, 2.263627
-0.1555777, 0.05321856, 2.313827
-0.2402743, -0.3389881, 2.252339
-0.2704067, -0.6424052, 2.107101
-0.278428, -0.6857801, 2.042227
-0.04009049, 0.05183227, 2.318452
0.05700384, -0.3411736, 2.231801
0.1718555, -0.6368063, 2.118393
0.1838227, -0.6936377, 2.036054

-0.09750431, 0.1067348, 2.334086
-0.09351448, 0.1578369, 2.410135
-0.07192829, 0.5420429, 2.514653
-0.07109205, 0.7100204, 2.506386
-0.2109496, 0.4116946, 2.44161
-0.3205524, 0.1781249, 2.411811
-0.3789469, -0.001642436, 2.292953
-0.3988884, -0.04895074, 2.269871
0.05051114, 0.4130346, 2.441949
0.1198831, 0.1612685, 2.390991
0.1819331, -0.02553175, 2.296217
0.2014352, -0.1045934, 2.262645
-0.159507, 0.05375367, 2.303511
-0.2448352, -0.3393682, 2.247471
-0.2705496, -0.6427685, 2.106604
-0.279936, -0.6867525, 2.041111
-0.04349908, 0.05192266, 2.31319
0.05298684, -0.3398383, 2.226973
0.1696538, -0.6365799, 2.116987
0.1828678, -0.6939797, 2.035281

-0.1081459, 0.1090082, 2.318501
-0.1058753, 0.159208, 2.395274
-0.08573582, 0.5433702, 2.508137
-0.08250681, 0.711169, 2.503265
-0.2263941, 0.4133939, 2.428789
-0.3237606, 0.2033041, 2.401333
-0.3674762, -0.004930313, 2.270583
-0.4024932, -0.04468248, 2.257351
0.03529859, 0.4136582, 2.435253
0.09804406, 0.1628185, 2.370546
0.1642848, -0.0228611, 2.27806
0.1884156, -0.0991552, 2.247359
-0.1695259, 0.05825525, 2.281638
-0.2532932, -0.3373879, 2.227311
-0.27125, -0.6429935, 2.104398
-0.2816347, -0.688404, 2.038643
-0.05259276, 0.05271672, 2.301507
0.04556492, -0.3350189, 2.211382
0.1651874, -0.6364383, 2.110032
0.1815833, -0.6946393, 2.032784

-0.1138133, 0.1099089, 2.309909
-0.112501, 0.1597988, 2.387055
-0.094639, 0.544651, 2.503237
-0.09067485, 0.7121242, 2.500424
-0.2341851, 0.4147744, 2.420996
-0.3359424, 0.1922674, 2.370751
-0.3281492, -0.005431426, 2.239893
-0.3370767, -0.05514124, 2.213672
0.02331416, 0.4145636, 2.429503
0.08753537, 0.1638365, 2.360522
0.15425, -0.0208039, 2.26679
0.1806762, -0.09547639, 2.237656
-0.1743787, 0.06037086, 2.269578
-0.257226, -0.3359058, 2.217157
-0.2719726, -0.6430891, 2.1023
-0.2830848, -0.6897653, 2.036265
-0.05778148, 0.05281291, 2.295285
0.04150365, -0.3319452, 2.202496
0.1619636, -0.6364206, 2.104692
0.1805225, -0.6952012, 2.030257

-0.1171705, 0.1105123, 2.304841
-0.116462, 0.1602256, 2.382187
-0.09979087, 0.5454665, 2.500232
-0.0959523, 0.7127661, 2.49817
-0.2392603, 0.4157962, 2.415734
-0.3448959, 0.1694279, 2.341969
-0.2998836, -0.01715685, 2.213463
-0.2917873, -0.07363688, 2.179288
0.0169494, 0.4150597, 2.426395
0.08126628, 0.1643658, 2.354424
0.1491279, -0.01986495, 2.261003
0.1764164, -0.09344176, 2.232025
-0.1771561, 0.06153866, 2.263194
-0.2594255, -0.3345504, 2.210843
-0.2725822, -0.6429555, 2.100498
-0.2841949, -0.6907617, 2.034009
-0.06102772, 0.05293487, 2.291274
0.03913713, -0.3300505, 2.197189
0.1597402, -0.6364293, 2.100801
0.1795795, -0.6956127, 2.028152

-0.09174806, 0.1164607, 2.30929
-0.0918769, 0.1662567, 2.386273
-0.08551674, 0.5500482, 2.498713
-0.08064475, 0.7164133, 2.494332
-0.2218815, 0.4214097, 2.418096
-0.3089572, 0.1575469, 2.346905
-0.2990371, -0.02311977, 2.220396
-0.292519, -0.08541466, 2.175085
0.04578432, 0.4173347, 2.425079
0.1009367, 0.1609795, 2.348067
0.1632605, -0.02357575, 2.248397
0.1899766, -0.09823357, 2.221241
-0.1503091, 0.06456444, 2.276536
-0.2390608, -0.3296818, 2.219314
-0.2728058, -0.642569, 2.100002
-0.2846187, -0.6915182, 2.032578
-0.03324389, 0.05999397, 2.289208
0.05710801, -0.3315656, 2.202834
0.1597711, -0.636486, 2.099464
0.1797893, -0.6959656, 2.026163

-0.07938223, 0.1187482, 2.310704
-0.07952119, 0.168718, 2.38765
-0.07617453, 0.5527328, 2.497976
-0.07144558, 0.718403, 2.492266
-0.2118236, 0.4239498, 2.419224
-0.2882036, 0.1501915, 2.351267
-0.2907193, -0.0269277, 2.216213
-0.3210929, -0.07971204, 2.20008
0.05822138, 0.4185242, 2.423775
0.1123656, 0.1591996, 2.345406
0.1737085, -0.02489863, 2.240473
0.199726, -0.1005969, 2.214964
-0.1371759, 0.06536409, 2.28235
-0.2280825, -0.3272532, 2.223751
-0.27299, -0.6421299, 2.099691
-0.2848921, -0.6920547, 2.031479
-0.0203446, 0.0630319, 2.287747
0.06787767, -0.332637, 2.206328
0.1604468, -0.6365377, 2.098748
0.1801714, -0.6961961, 2.024462

-0.07203721, 0.1200842, 2.311349
-0.07215292, 0.1701367, 2.388275
-0.07004189, 0.5543673, 2.497626
-0.06550506, 0.7196761, 2.491163
-0.2053397, 0.4254546, 2.42
-0.2770604, 0.1453824, 2.352473
-0.2911793, -0.03118178, 2.219086
-0.3337139, -0.08178115, 2.205795
0.06541969, 0.4192265, 2.422867
0.1200569, 0.1581245, 2.343961
0.1806859, -0.02560022, 2.235772
0.2063458, -0.1020474, 2.211198
-0.1297128, 0.06581452, 2.285409
-0.2214907, -0.3256755, 2.226198
-0.2731474, -0.6416966, 2.099487
-0.2850789, -0.6924437, 2.030635
-0.01281588, 0.06484793, 2.286603
